,tweet_id,date,time,name,stage,rating_numerator,rating_denominator
330,833124694597443584,2017-02-19 00:00:00,2017-12-03 01:23:00,Gidget,pupper,12.0,10.0
331,832998151111966721,2017-02-18 00:00:00,2017-12-03 17:00:00,Rhino,doggo,13.0,10.0
333,832757312314028032,2017-02-18 00:00:00,2017-12-03 01:03:00,Willow,None ,13.0,10.0
334,832682457690300417,2017-02-17 00:00:00,2017-12-03 20:05:00,None,None ,13.0,10.0
335,832645525019123713,2017-02-17 00:00:00,2017-12-03 17:38:00,None,None ,10.0,10.0
336,832636094638288896,2017-02-17 00:00:00,2017-12-03 17:01:00,Orion,None ,12.0,10.0
337,832397543355072512,2017-02-17 00:00:00,2017-12-03 01:13:00,Eevee,None ,12.0,10.0
338,832369877331693569,2017-02-16 00:00:00,2017-12-03 23:23:00,Charlie,None ,11.0,10.0
339,832273440279240704,2017-02-16 00:00:00,2017-12-03 17:00:00,Smiley,doggo,14.0,10.0
342,832088576586297345,2017-02-16 00:00:00,2017-12-03 04:45:00,None,None ,11.0,15.0
344,832032802820481025,2017-02-16 00:00:00,2017-12-03 01:04:00,Miguel,doggo,12.0,10.0
345,831939777352105988,2017-02-15 00:00:00,2017-12-03 18:54:00,Emanuel,doggo,12.0,10.0
346,831926988323639298,2017-02-15 00:00:00,2017-12-03 18:03:00,None,None ,12.0,10.0
347,831911600680497154,2017-02-15 00:00:00,2017-12-03 17:02:00,Kuyu,None ,14.0,10.0
348,831670449226514432,2017-02-15 00:00:00,2017-12-03 01:04:00,Daisy,None ,13.0,10.0
349,831650051525054464,2017-02-14 00:00:00,2017-12-03 23:43:00,None,None ,13.0,10.0
350,831552930092285952,2017-02-14 00:00:00,2017-12-03 17:17:00,Dutch,None ,13.0,10.0
351,831322785565769729,2017-02-14 00:00:00,2017-12-03 02:02:00,Pete,doggo,12.0,10.0
352,831315979191906304,2017-02-14 00:00:00,2017-12-03 01:35:00,None,pupper,13.0,10.0
353,831309418084069378,2017-02-14 00:00:00,2017-12-03 01:09:00,Scooter,None ,12.0,10.0
354,831262627380748289,2017-02-13 00:00:00,2017-12-03 22:03:00,Tucker,None ,12.0,10.0
355,830956169170665475,2017-02-13 00:00:00,2017-12-03 01:46:00,Reggie,None ,12.0,10.0
356,830583320585068544,2017-02-12 00:00:00,2017-12-03 01:04:00,Lilly,None ,13.0,10.0
358,830097400375152640,2017-02-10 00:00:00,2017-12-03 16:53:00,Samson,None ,13.0,10.0
360,829861396166877184,2017-02-10 00:00:00,2017-12-03 01:15:00,Mia,None ,12.0,10.0
361,829501995190984704,2017-02-09 00:00:00,2017-12-03 01:27:00,Leo,None ,12.0,10.0
362,829449946868879360,2017-02-08 00:00:00,2017-12-03 22:00:00,None,doggo,11.0,10.0
363,829374341691346946,2017-02-08 00:00:00,2017-12-03 17:00:00,Astrid,doggo,13.0,10.0
364,829141528400556032,2017-02-08 00:00:00,2017-12-03 01:35:00,Malcolm,None ,12.0,10.0
365,829011960981237760,2017-02-07 00:00:00,2017-12-03 17:00:00,Dexter,None ,13.0,10.0
367,828770345708580865,2017-02-07 00:00:00,2017-12-03 01:00:00,Alfie,None ,13.0,10.0
368,828708714936930305,2017-02-06 00:00:00,2017-12-03 20:55:00,Fiona,None ,10.0,10.0
369,828650029636317184,2017-02-06 00:00:00,2017-12-03 17:02:00,None,None ,14.0,10.0
370,828409743546925057,2017-02-06 00:00:00,2017-12-03 01:07:00,Mutt,None ,12.0,10.0
371,828408677031882754,2017-02-06 00:00:00,2017-12-03 01:03:00,Bear,None ,12.0,10.0
372,828381636999917570,2017-02-05 00:00:00,2017-12-03 23:15:00,Doobert,doggo,14.0,10.0
373,828376505180889089,2017-02-05 00:00:00,2017-12-03 22:55:00,Beebop,None ,13.0,10.0
374,828372645993398273,2017-02-05 00:00:00,2017-12-03 22:40:00,Alexander,None ,12.0,10.0
375,828361771580813312,2017-02-05 00:00:00,2017-12-03 21:56:00,None,None ,12.0,10.0
376,828046555563323392,2017-02-05 00:00:00,2017-12-03 01:04:00,Sailer,None ,13.0,10.0
377,828011680017821696,2017-02-04 00:00:00,2017-12-03 22:45:00,Brutus,None ,11.0,10.0
378,827933404142436356,2017-02-04 00:00:00,2017-12-03 17:34:00,Kona,pupper,12.0,10.0
379,827653905312006145,2017-02-03 00:00:00,2017-12-03 23:04:00,Boots,None ,12.0,10.0
380,827600520311402496,2017-02-03 00:00:00,2017-12-03 19:31:00,Tucker,None ,13.0,10.0
381,827324948884643840,2017-02-03 00:00:00,2017-12-03 01:16:00,Ralphie,None ,12.0,10.0
383,827199976799354881,2017-02-02 00:00:00,2017-12-03 17:00:00,Charlie,None ,13.0,10.0
384,826958653328592898,2017-02-02 00:00:00,2017-12-03 01:01:00,Loki,doggo,12.0,10.0
385,826848821049180160,2017-02-01 00:00:00,2017-12-03 17:44:00,Cupid,doggo,13.0,10.0
387,826598799820865537,2017-02-01 00:00:00,2017-12-03 01:11:00,None,None ,7.0,10.0
388,826598365270007810,2017-02-01 00:00:00,2017-12-03 01:09:00,Pawnd,None ,13.0,10.0
389,826476773533745153,2017-01-31 00:00:00,2017-12-03 17:06:00,Pilot,doggo,12.0,10.0
390,826240494070030336,2017-01-31 00:00:00,2017-12-03 01:27:00,None,None ,11.0,10.0
391,826204788643753985,2017-01-30 00:00:00,2017-12-03 23:05:00,None,doggo,13.0,10.0
392,826115272272650244,2017-01-30 00:00:00,2017-12-03 17:10:00,Ike,None ,13.0,10.0
393,825876512159186944,2017-01-30 00:00:00,2017-12-03 01:21:00,Mo,None ,11.0,10.0
394,825829644528148480,2017-01-29 00:00:00,2017-12-03 22:15:00,Toby,None ,12.0,10.0
395,825535076884762624,2017-01-29 00:00:00,2017-12-03 02:44:00,None,puppo,14.0,10.0
396,825147591692263424,2017-01-28 00:00:00,2017-12-03 01:04:00,Sweet,None ,13.0,10.0
398,825026590719483904,2017-01-27 00:00:00,2017-12-03 17:04:00,Pablo,puppo,12.0,10.0
400,824775126675836928,2017-01-27 00:00:00,2017-12-03 00:24:00,Scooter,None ,12.0,10.0
401,824663926340194305,2017-01-26 00:00:00,2017-12-03 17:02:00,Wilson,None ,13.0,10.0
402,824325613288833024,2017-01-25 00:00:00,2017-12-03 18:38:00,None,pupper,13.0,10.0
403,824297048279236611,2017-01-25 00:00:00,2017-12-03 16:45:00,Nala,None ,11.0,10.0
404,824025158776213504,2017-01-24 00:00:00,2017-12-03 22:44:00,None,None ,14.0,10.0
405,823939628516474880,2017-01-24 00:00:00,2017-12-03 17:04:00,Cash,None ,12.0,10.0
407,823699002998870016,2017-01-24 00:00:00,2017-12-03 01:08:00,Winston,None ,12.0,10.0
408,823581115634085888,2017-01-23 00:00:00,2017-12-03 17:20:00,Crawford,None ,11.0,10.0
409,823333489516937216,2017-01-23 00:00:00,2017-12-03 00:56:00,None,None ,13.0,10.0
410,823322678127919110,2017-01-23 00:00:00,2017-12-03 00:13:00,Wyatt,None ,11.0,10.0
412,822975315408461824,2017-01-22 00:00:00,2017-12-03 01:12:00,Albus,None ,12.0,10.0
413,822872901745569793,2017-01-21 00:00:00,2017-12-03 18:26:00,None,puppo,13.0,10.0
414,822859134160621569,2017-01-21 00:00:00,2017-12-03 17:31:00,Hobbes,None ,12.0,10.0
416,822610361945911296,2017-01-21 00:00:00,2017-12-03 01:02:00,None,None ,12.0,10.0
417,822489057087389700,2017-01-20 00:00:00,2017-12-03 17:00:00,Paisley,None ,13.0,10.0
418,822462944365645825,2017-01-20 00:00:00,2017-12-03 15:17:00,Gabe,pupper,14.0,10.0
419,822244816520155136,2017-01-20 00:00:00,2017-12-03 00:50:00,None,None ,11.0,10.0
421,821886076407029760,2017-01-19 00:00:00,2017-12-03 01:04:00,Jimison,None ,13.0,10.0
423,821765923262631936,2017-01-18 00:00:00,2017-12-03 17:07:00,Duchess,doggo,13.0,10.0
424,821522889702862852,2017-01-18 00:00:00,2017-12-03 01:01:00,Harlso,None ,13.0,10.0
426,821407182352777218,2017-01-17 00:00:00,2017-12-03 17:21:00,Sundance,doggo,14.0,10.0
427,821153421864615936,2017-01-17 00:00:00,2017-12-03 00:33:00,None,None ,13.0,10.0
428,821149554670182400,2017-01-17 00:00:00,2017-12-03 00:18:00,Luca,None ,12.0,10.0
429,821107785811234820,2017-01-16 00:00:00,2017-12-03 21:32:00,None,doggo,11.0,10.0
430,821044531881721856,2017-01-16 00:00:00,2017-12-03 17:20:00,Flash,None ,12.0,10.0
432,820749716845686786,2017-01-15 00:00:00,2017-12-03 21:49:00,Sunny,None ,13.0,10.0
433,820690176645140481,2017-01-15 00:00:00,2017-12-03 17:52:00,None,None ,84.0,70.0
436,820314633777061888,2017-01-14 00:00:00,2017-12-03 17:00:00,None,None ,14.0,10.0
437,820078625395449857,2017-01-14 00:00:00,2017-12-03 01:22:00,None,None ,12.0,10.0
439,819952236453363712,2017-01-13 00:00:00,2017-12-03 17:00:00,Oliver,puppo,13.0,10.0
440,819924195358416896,2017-01-13 00:00:00,2017-12-03 15:08:00,None,doggo,11.0,10.0
441,819711362133872643,2017-01-13 00:00:00,2017-12-03 01:03:00,Howie,None ,11.0,10.0
442,819588359383371776,2017-01-12 00:00:00,2017-12-03 16:54:00,Jazzy,None ,13.0,10.0
443,819347104292290561,2017-01-12 00:00:00,2017-12-03 00:55:00,Anna,None ,12.0,10.0
444,819238181065359361,2017-01-11 00:00:00,2017-12-03 17:42:00,None,pupper,10.0,10.0
445,819227688460238848,2017-01-11 00:00:00,2017-12-03 17:01:00,Finn,None ,12.0,10.0
448,819006400881917954,2017-01-11 00:00:00,2017-12-03 02:21:00,Sunny,doggo,14.0,10.0
449,819004803107983360,2017-01-11 00:00:00,2017-12-03 02:15:00,Bo,doggo,14.0,10.0
451,818627210458333184,2017-01-10 00:00:00,2017-12-03 01:15:00,Wafer,None ,13.0,10.0
452,818614493328580609,2017-01-10 00:00:00,2017-12-03 00:24:00,Bear,None ,12.0,10.0
454,818536468981415936,2017-01-09 00:00:00,2017-12-03 19:14:00,Tom,None ,11.0,10.0
456,818259473185828864,2017-01-09 00:00:00,2017-12-03 00:53:00,Florence,None ,12.0,10.0
457,818145370475810820,2017-01-08 00:00:00,2017-12-03 17:20:00,Autumn,None ,11.0,10.0
458,817908911860748288,2017-01-08 00:00:00,2017-12-03 01:40:00,None,None ,12.0,10.0
459,817827839487737858,2017-01-07 00:00:00,2017-12-03 20:18:00,Buddy,None ,13.0,10.0
460,817777686764523521,2017-01-07 00:00:00,2017-12-03 16:59:00,Dido,doggoNonepupperNone,13.0,10.0
461,817536400337801217,2017-01-07 00:00:00,2017-12-03 01:00:00,Eugene,None ,12.0,10.0
463,817423860136083457,2017-01-06 00:00:00,2017-12-03 17:33:00,Ken,None ,13.0,10.0
464,817415592588222464,2017-01-06 00:00:00,2017-12-03 17:00:00,Strudel,None ,11.0,10.0
466,817171292965273600,2017-01-06 00:00:00,2017-12-03 00:49:00,Tebow,None ,13.0,10.0
467,817120970343411712,2017-01-05 00:00:00,2017-12-03 21:29:00,None,None ,13.0,10.0
468,817056546584727552,2017-01-05 00:00:00,2017-12-03 17:13:00,Chloe,None ,11.0,10.0
470,816816676327063552,2017-01-05 00:00:00,2017-12-03 01:20:00,Timber,None ,12.0,10.0
471,816697700272001025,2017-01-04 00:00:00,2017-12-03 17:27:00,Binky,None ,12.0,10.0
472,816450570814898180,2017-01-04 00:00:00,2017-12-03 01:05:00,Moose,None ,13.0,10.0
473,816336735214911488,2017-01-03 00:00:00,2017-12-03 17:33:00,Dudley,None ,11.0,10.0
474,816091915477250048,2017-01-03 00:00:00,2017-12-03 01:20:00,Comet,None ,12.0,10.0
477,815990720817401858,2017-01-02 00:00:00,2017-12-03 18:38:00,Jack,None ,11.0,10.0
478,815966073409433600,2017-01-02 00:00:00,2017-12-03 17:00:00,None,pupper,13.0,10.0
480,815736392542261248,2017-01-02 00:00:00,2017-12-03 01:48:00,Akumi,None ,11.0,10.0
481,815639385530101762,2017-01-01 00:00:00,2017-12-03 19:22:00,Titan,None ,12.0,10.0
482,815390420867969024,2017-01-01 00:00:00,2017-12-03 02:53:00,None,None ,13.0,10.0
483,814986499976527872,2016-12-31 00:00:00,2017-12-03 00:08:00,Cooper,pupper,11.0,10.0
484,814638523311648768,2016-12-30 00:00:00,2017-12-03 01:05:00,Olivia,None ,12.0,10.0
486,814530161257443328,2016-12-29 00:00:00,2017-12-03 17:54:00,Alf,None ,12.0,10.0
487,814153002265309185,2016-12-28 00:00:00,2017-12-03 16:56:00,Oshie,None ,12.0,10.0
489,813910438903693312,2016-12-28 00:00:00,2017-12-03 00:52:00,Chubbs,doggo,11.0,10.0
490,813812741911748608,2016-12-27 00:00:00,2017-12-03 18:24:00,Gary,None ,14.0,10.0
491,813800681631023104,2016-12-27 00:00:00,2017-12-03 17:36:00,Sky,None ,12.0,10.0
492,813217897535406080,2016-12-26 00:00:00,2017-12-03 03:00:00,Atlas,None ,13.0,10.0
493,813202720496779264,2016-12-26 00:00:00,2017-12-03 02:00:00,None,doggo,11.0,10.0
494,813187593374461952,2016-12-26 00:00:00,2017-12-03 01:00:00,None,None ,13.0,10.0
495,813172488309972993,2016-12-26 00:00:00,2017-12-03 00:00:00,Eleanor,None ,12.0,10.0
496,813157409116065792,2016-12-25 00:00:00,2017-12-03 23:00:00,Layla,None ,12.0,10.0
497,813142292504645637,2016-12-25 00:00:00,2017-12-03 22:00:00,None,None ,13.0,10.0
498,813130366689148928,2016-12-25 00:00:00,2017-12-03 21:12:00,None,None ,12.0,10.0
499,813127251579564032,2016-12-25 00:00:00,2017-12-03 21:00:00,None,doggo,11.0,10.0
500,813112105746448384,2016-12-25 00:00:00,2017-12-03 20:00:00,Toby,None ,12.0,10.0
501,813096984823349248,2016-12-25 00:00:00,2017-12-03 19:00:00,Rocky,doggo,11.0,10.0
502,813081950185472002,2016-12-25 00:00:00,2017-12-03 18:00:00,Baron,None ,11.0,10.0
503,813066809284972545,2016-12-25 00:00:00,2017-12-03 17:00:00,Tyr,None ,12.0,10.0
504,813051746834595840,2016-12-25 00:00:00,2017-12-03 16:00:00,Bauer,None ,13.0,10.0
505,812781120811126785,2016-12-24 00:00:00,2017-12-03 22:04:00,Swagger,None ,10.0,10.0
507,812709060537683968,2016-12-24 00:00:00,2017-12-03 17:18:00,Brandi,None ,12.0,10.0
508,812503143955202048,2016-12-24 00:00:00,2017-12-03 03:40:00,None,None ,13.0,10.0
509,812466873996607488,2016-12-24 00:00:00,2017-12-03 01:16:00,Mary,None ,12.0,10.0
510,812372279581671427,2016-12-23 00:00:00,2017-12-03 19:00:00,Moe,None ,13.0,10.0
511,811985624773361665,2016-12-22 00:00:00,2017-12-03 17:23:00,Ted,None ,11.0,10.0
512,811744202451197953,2016-12-22 00:00:00,2017-12-03 01:24:00,Halo,None ,13.0,10.0
513,811647686436880384,2016-12-21 00:00:00,2017-12-03 19:01:00,None,None ,11.0,10.0
514,811627233043480576,2016-12-21 00:00:00,2017-12-03 17:39:00,Augie,None ,10.0,10.0
515,811386762094317568,2016-12-21 00:00:00,2017-12-03 01:44:00,Craig,pupper,11.0,10.0
516,810984652412424192,2016-12-19 00:00:00,2017-12-03 23:06:00,Sam,None ,24.0,7.0
517,810896069567610880,2016-12-19 00:00:00,2017-12-03 17:14:00,Hunter,None ,11.0,10.0
518,810657578271330305,2016-12-19 00:00:00,2017-12-03 01:26:00,Pavlov,None ,11.0,10.0
519,810284430598270976,2016-12-18 00:00:00,2017-12-03 00:43:00,Phil,None ,13.0,10.0
520,810254108431155201,2016-12-17 00:00:00,2017-12-03 22:43:00,Gus,None ,12.0,10.0
521,809920764300447744,2016-12-17 00:00:00,2017-12-03 00:38:00,None,None ,10.0,10.0
523,809448704142938112,2016-12-15 00:00:00,2017-12-03 17:23:00,None,None ,12.0,10.0
524,809220051211603969,2016-12-15 00:00:00,2017-12-03 02:14:00,Kyro,None ,12.0,10.0
525,809084759137812480,2016-12-14 00:00:00,2017-12-03 17:16:00,Wallace,None ,11.0,10.0
526,808838249661788160,2016-12-14 00:00:00,2017-12-03 00:57:00,Ito,None ,13.0,10.0
527,808733504066486276,2016-12-13 00:00:00,2017-12-03 18:01:00,None,pupper,12.0,10.0
528,808501579447930884,2016-12-13 00:00:00,2017-12-03 02:39:00,Koda,None ,12.0,10.0
529,808344865868283904,2016-12-12 00:00:00,2017-12-03 16:16:00,Seamus,None ,11.0,10.0
531,808106460588765185,2016-12-12 00:00:00,2017-12-03 00:29:00,None,doggoNonepupperNone,12.0,10.0
532,808001312164028416,2016-12-11 00:00:00,2017-12-03 17:31:00,Cooper,None ,12.0,10.0
533,807621403335917568,2016-12-10 00:00:00,2017-12-03 16:22:00,Ollie,pupper,14.0,10.0
534,807106840509214720,2016-12-09 00:00:00,2017-12-03 06:17:00,Stephan,None ,13.0,10.0
536,807010152071229440,2016-12-08 00:00:00,2017-12-03 23:53:00,Lennon,None ,12.0,10.0
537,806629075125202948,2016-12-07 00:00:00,2017-12-03 22:38:00,None,None ,13.0,10.0
539,806576416489959424,2016-12-07 00:00:00,2017-12-03 19:09:00,None,None ,13.0,10.0
540,806542213899489280,2016-12-07 00:00:00,2017-12-03 16:53:00,Waffles,None ,11.0,10.0
542,806219024703037440,2016-12-06 00:00:00,2017-12-03 19:29:00,incredibly,None ,11.0,10.0
544,805932879469572096,2016-12-06 00:00:00,2017-12-03 00:32:00,Major,None ,12.0,10.0
545,805826884734976000,2016-12-05 00:00:00,2017-12-03 17:31:00,Duke,None ,12.0,10.0
547,805520635690676224,2016-12-04 00:00:00,2017-12-03 21:14:00,Zeke,None ,13.0,10.0
548,805487436403003392,2016-12-04 00:00:00,2017-12-03 19:02:00,Sansa,None ,12.0,10.0
549,805207613751304193,2016-12-04 00:00:00,2017-12-03 00:30:00,Shooter,None ,12.0,10.0
550,804738756058218496,2016-12-02 00:00:00,2017-12-03 17:27:00,Django,None ,12.0,10.0
551,804475857670639616,2016-12-02 00:00:00,2017-12-03 00:02:00,None,None ,13.0,10.0
553,804026241225523202,2016-11-30 00:00:00,2017-12-03 18:16:00,Bo,None ,13.0,10.0
554,803773340896923648,2016-11-30 00:00:00,2017-12-03 01:31:00,Diogi,puppo,12.0,10.0
556,803638050916102144,2016-11-29 00:00:00,2017-12-03 16:33:00,None,pupper,13.0,10.0
557,803380650405482500,2016-11-28 00:00:00,2017-12-03 23:30:00,Sonny,None ,12.0,10.0
559,803276597545603072,2016-11-28 00:00:00,2017-12-03 16:37:00,Winston,None ,11.0,10.0
560,802952499103731712,2016-11-27 00:00:00,2017-12-03 19:09:00,Marley,None ,12.0,10.0
562,802600418706604034,2016-11-26 00:00:00,2017-12-03 19:50:00,Bailey,None ,11.0,10.0
563,802572683846291456,2016-11-26 00:00:00,2017-12-03 18:00:00,Winnie,None ,12.0,10.0
564,802323869084381190,2016-11-26 00:00:00,2017-12-03 01:31:00,Severus,None ,13.0,10.0
565,802265048156610565,2016-11-25 00:00:00,2017-12-03 21:37:00,None,doggoNonepupperNone,11.0,10.0
567,802239329049477120,2016-11-25 00:00:00,2017-12-03 19:55:00,Loki,puppo,12.0,10.0
569,801958328846974976,2016-11-25 00:00:00,2017-12-03 01:18:00,Ronnie,None ,12.0,10.0
570,801854953262350336,2016-11-24 00:00:00,2017-12-03 18:28:00,None,None ,11.0,10.0
571,801538201127157760,2016-11-23 00:00:00,2017-12-03 21:29:00,Wallace,None ,12.0,10.0
572,801285448605831168,2016-11-23 00:00:00,2017-12-03 04:45:00,None,None ,10.0,10.0
573,801167903437357056,2016-11-22 00:00:00,2017-12-03 20:58:00,Milo,None ,13.0,10.0
575,801115127852503040,2016-11-22 00:00:00,2017-12-03 17:28:00,Bones,doggoNonepupperNone,12.0,10.0
576,800859414831898624,2016-11-22 00:00:00,2017-12-03 00:32:00,None,doggo,11.0,10.0
578,800751577355128832,2016-11-21 00:00:00,2017-12-03 17:23:00,Mauve,None ,12.0,10.0
579,800513324630806528,2016-11-21 00:00:00,2017-12-03 01:37:00,Chef,None ,11.0,10.0
580,800459316964663297,2016-11-20 00:00:00,2017-12-03 22:02:00,None,pupper,12.0,10.0
582,800388270626521089,2016-11-20 00:00:00,2017-12-03 17:20:00,Doc,floofer,12.0,10.0
584,800141422401830912,2016-11-20 00:00:00,2017-12-03 00:59:00,Peaches,None ,13.0,10.0
585,800018252395122689,2016-11-19 00:00:00,2017-12-03 16:49:00,None,doggo,11.0,10.0
587,799757965289017345,2016-11-18 00:00:00,2017-12-03 23:35:00,Sobe,doggo,13.0,10.0
588,799422933579902976,2016-11-18 00:00:00,2017-12-03 01:24:00,Longfellow,None ,12.0,10.0
590,799297110730567681,2016-11-17 00:00:00,2017-12-03 17:04:00,Jeffrey,None ,11.0,10.0
591,799063482566066176,2016-11-17 00:00:00,2017-12-03 01:35:00,Mister,None ,11.0,10.0
592,798933969379225600,2016-11-16 00:00:00,2017-12-03 17:01:00,Iroh,None ,12.0,10.0
593,798925684722855936,2016-11-16 00:00:00,2017-12-03 16:28:00,Shadow,None ,11.0,10.0
607,798209839306514432,2016-11-14 00:00:00,2017-12-03 17:03:00,Cooper,None ,13.0,10.0
608,797971864723324932,2016-11-14 00:00:00,2017-12-03 01:18:00,None,pupper,12.0,10.0
609,797545162159308800,2016-11-12 00:00:00,2017-12-03 21:02:00,Cassie,None ,12.0,10.0
610,797236660651966464,2016-11-12 00:00:00,2017-12-03 00:36:00,Pancake,None ,12.0,10.0
611,797165961484890113,2016-11-11 00:00:00,2017-12-03 19:55:00,None,None ,11.0,10.0
613,796865951799083009,2016-11-11 00:00:00,2017-12-03 00:03:00,Tyr,None ,12.0,10.0
614,796759840936919040,2016-11-10 00:00:00,2017-12-03 17:02:00,Romeo,None ,11.0,10.0
616,796484825502875648,2016-11-09 00:00:00,2017-12-03 22:49:00,None,doggo,12.0,10.0
617,796387464403357696,2016-11-09 00:00:00,2017-12-03 16:22:00,Snicku,None ,12.0,10.0
619,796149749086875649,2016-11-09 00:00:00,2017-12-03 00:37:00,Ruby,None ,11.0,10.0
620,796125600683540480,2016-11-08 00:00:00,2017-12-03 23:01:00,None,None ,13.0,10.0
621,796116448414461957,2016-11-08 00:00:00,2017-12-03 22:25:00,None,None ,11.0,10.0
622,796080075804475393,2016-11-08 00:00:00,2017-12-03 20:00:00,Yogi,None ,12.0,10.0
623,796031486298386433,2016-11-08 00:00:00,2017-12-03 16:47:00,Daisy,None ,13.0,10.0
624,795464331001561088,2016-11-07 00:00:00,2017-12-03 03:14:00,None,doggo,13.0,10.0
625,795400264262053889,2016-11-06 00:00:00,2017-12-03 22:59:00,Brody,None ,12.0,10.0
626,795076730285391872,2016-11-06 00:00:00,2017-12-03 01:33:00,Bailey,None ,11.0,10.0
628,794926597468000259,2016-11-05 00:00:00,2017-12-03 15:37:00,Mack,None ,12.0,10.0
630,794332329137291264,2016-11-04 00:00:00,2017-12-03 00:15:00,Nimbus,None ,12.0,10.0
631,794205286408003585,2016-11-03 00:00:00,2017-12-03 15:51:00,Laika,pupper,14.0,10.0
632,793962221541933056,2016-11-02 00:00:00,2017-12-03 23:45:00,Maximus,None ,12.0,10.0
633,793845145112371200,2016-11-02 00:00:00,2017-12-03 16:00:00,Clark,None ,13.0,10.0
635,793601777308463104,2016-11-01 00:00:00,2017-12-03 23:53:00,Dobby,None ,12.0,10.0
636,793500921481273345,2016-11-01 00:00:00,2017-12-03 17:12:00,Fiona,None ,12.0,10.0
637,793286476301799424,2016-11-01 00:00:00,2017-12-03 03:00:00,Moreton,None ,13.0,10.0
638,793271401113350145,2016-11-01 00:00:00,2017-12-03 02:00:00,Dave,None ,12.0,10.0
639,793256262322548741,2016-11-01 00:00:00,2017-12-03 01:00:00,None,None ,12.0,10.0
640,793241302385262592,2016-11-01 00:00:00,2017-12-03 00:00:00,Tucker,None ,13.0,10.0
641,793226087023144960,2016-10-31 00:00:00,2017-12-03 23:00:00,Juno,None ,11.0,10.0
642,793210959003287553,2016-10-31 00:00:00,2017-12-03 22:00:00,Maude,None ,10.0,10.0
643,793195938047070209,2016-10-31 00:00:00,2017-12-03 21:00:00,Lily,puppo,12.0,10.0
644,793180763617361921,2016-10-31 00:00:00,2017-12-03 20:00:00,Newt,None ,11.0,10.0
645,793165685325201412,2016-10-31 00:00:00,2017-12-03 19:00:00,Benji,None ,12.0,10.0
646,793150605191548928,2016-10-31 00:00:00,2017-12-03 18:00:00,Nida,None ,11.0,10.0
647,793135492858580992,2016-10-31 00:00:00,2017-12-03 17:00:00,None,None ,13.0,10.0
648,793120401413079041,2016-10-31 00:00:00,2017-12-03 16:00:00,Robin,None ,11.0,10.0
649,792913359805018113,2016-10-31 00:00:00,2017-12-03 02:17:00,None,None ,13.0,10.0
650,792883833364439040,2016-10-31 00:00:00,2017-12-03 00:20:00,Bailey,None ,12.0,10.0
651,792773781206999040,2016-10-30 00:00:00,2017-12-03 17:02:00,Monster,None ,12.0,10.0
652,792394556390137856,2016-10-29 00:00:00,2017-12-03 15:55:00,BeBe,None ,12.0,10.0
653,792050063153438720,2016-10-28 00:00:00,2017-12-03 17:07:00,Remus,None ,11.0,10.0
